Player,Year,Pos,G,MP,PPG,APG,RPG,BPG,SPG,TPG,PER,TS%,BPM,3PAr,TRB,TRB%,ORB,DRB,AST,AST%,STL,STL%,BLK,BLK%,FG%,eFG%,FT%
Tobias Harris,2017,PF,82,2567.0,16.109756097560975,1.7317073170731707,5.073170731707317,0.47560975609756095,0.7317073170731707,1.1585365853658536,16.9,0.568,1.2,0.295,416.0,8.8,63.0,353.0,142,8.8,60.0,1.2,39.0,1.3,0.481,0.532,0.841
Aaron Harrison,2017,SG,5,17.0,0.2,0.6,0.6,0.0,0.0,0.0,-2.2,0.102,-11.6,0.5,3.0,9.7,0.0,3.0,3,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Andrew Harrison,2017,PG,72,1474.0,5.902777777777778,2.75,1.8888888888888888,0.2777777777777778,0.75,1.1805555555555556,8.7,0.477,-2.5,0.433,136.0,5.3,23.0,113.0,198,20.0,54.0,1.9,20.0,1.3,0.325,0.385,0.763
Udonis Haslem,2017,C,17,130.0,1.8235294117647058,0.35294117647058826,2.1176470588235294,0.058823529411764705,0.29411764705882354,0.47058823529411764,8.4,0.524,-3.7,0.13,36.0,15.3,8.0,28.0,6,6.4,5.0,1.9,1.0,0.6,0.478,0.478,0.6
Spencer Hawes,2017,PF,54,797.0,6.2407407407407405,1.5,3.537037037037037,0.5555555555555556,0.2777777777777778,0.9074074074074074,15.6,0.562,-0.5,0.292,191.0,13.4,38.0,153.0,81,16.5,15.0,0.9,30.0,3.3,0.484,0.529,0.846
Spencer Hawes,2017,PF,35,626.0,7.257142857142857,1.7714285714285714,4.171428571428572,0.7428571428571429,0.37142857142857144,1.1428571428571428,14.8,0.545,-0.6,0.252,146.0,12.8,32.0,114.0,62,16.1,13.0,1.0,26.0,3.6,0.477,0.514,0.882
Spencer Hawes,2017,PF,19,171.0,4.368421052631579,1.0,2.3684210526315788,0.21052631578947367,0.10526315789473684,0.47368421052631576,18.6,0.62,0.0,0.441,45.0,15.3,6.0,39.0,19,17.7,2.0,0.6,4.0,2.1,0.508,0.585,0.778
Gordon Hayward,2017,SF,73,2516.0,21.931506849315067,3.452054794520548,5.383561643835616,0.273972602739726,1.0,1.917808219178082,22.2,0.595,4.2,0.324,393.0,9.0,49.0,344.0,252,18.2,73.0,1.5,20.0,0.6,0.471,0.536,0.844
Gerald Henderson,2017,SG,72,1667.0,9.194444444444445,1.5555555555555556,2.5694444444444446,0.20833333333333334,0.5694444444444444,0.8611111111111112,10.8,0.529,-3.1,0.313,185.0,6.1,34.0,151.0,112,10.5,41.0,1.2,15.0,0.7,0.423,0.478,0.806
John Henson,2017,C,58,1123.0,6.758620689655173,0.9827586206896551,5.086206896551724,1.3448275862068966,0.5,0.9137931034482759,15.3,0.55,-0.1,0.003,295.0,15.3,92.0,203.0,57,7.7,29.0,1.3,78.0,6.1,0.515,0.515,0.692
Juan Hernangomez,2017,PF,62,842.0,4.919354838709677,0.46774193548387094,3.0161290322580645,0.1935483870967742,0.46774193548387094,0.5,13.3,0.592,-1.3,0.504,187.0,12.3,43.0,144.0,29,4.7,29.0,1.7,12.0,1.1,0.451,0.554,0.75
Willy Hernangomez,2017,C,72,1324.0,8.152777777777779,1.3333333333333333,6.972222222222222,0.5,0.5694444444444444,1.3888888888888888,18.9,0.564,0.0,0.032,502.0,20.4,170.0,332.0,96,11.5,41.0,1.5,36.0,2.2,0.529,0.533,0.728
Mario Hezonja,2017,SF,65,960.0,4.876923076923077,0.9538461538461539,2.246153846153846,0.2153846153846154,0.46153846153846156,0.8923076923076924,7.2,0.45,-5.8,0.436,146.0,8.3,20.0,126.0,62,9.6,30.0,1.5,14.0,1.2,0.355,0.42,0.8
Roy Hibbert,2017,C,48,682.0,4.604166666666667,0.4375,3.2083333333333335,0.9583333333333334,0.16666666666666666,0.6666666666666666,13.6,0.614,-1.1,0.0,154.0,12.4,54.0,100.0,21,4.6,8.0,0.6,46.0,5.9,0.544,0.544,0.813
Roy Hibbert,2017,C,42,671.0,5.166666666666667,0.47619047619047616,3.619047619047619,1.0476190476190477,0.19047619047619047,0.7380952380952381,13.5,0.613,-1.1,0.0,152.0,12.5,53.0,99.0,20,4.5,8.0,0.6,44.0,5.8,0.542,0.542,0.813
Roy Hibbert,2017,C,6,11.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,16.3,0.667,3.2,0.0,2.0,10.0,1.0,1.0,1,13.5,0.0,0.0,2.0,14.1,0.667,0.667,
Buddy Hield,2017,SG,82,1888.0,10.560975609756097,1.475609756097561,3.2804878048780486,0.10975609756097561,0.4634146341463415,1.2317073170731707,11.8,0.54,-2.8,0.493,269.0,7.8,35.0,234.0,121,10.3,38.0,1.0,9.0,0.4,0.426,0.522,0.842
Buddy Hield,2017,SG,57,1161.0,8.56140350877193,1.3508771929824561,2.912280701754386,0.12280701754385964,0.3157894736842105,0.8421052631578947,9.9,0.502,-3.6,0.511,166.0,7.5,19.0,147.0,77,10.3,18.0,0.8,7.0,0.5,0.392,0.486,0.879
Buddy Hield,2017,SG,25,727.0,15.12,1.76,4.12,0.08,0.8,2.12,14.9,0.6,-1.5,0.466,103.0,8.2,16.0,87.0,44,10.3,20.0,1.4,2.0,0.3,0.48,0.579,0.814
Nene Hilario,2017,C,67,1198.0,9.08955223880597,0.9701492537313433,4.1940298507462686,0.5970149253731343,0.835820895522388,1.0895522388059702,18.9,0.63,0.5,0.023,281.0,12.8,95.0,186.0,65,8.6,56.0,2.2,40.0,2.7,0.617,0.621,0.589
George Hill,2017,PG,49,1544.0,16.918367346938776,4.142857142857143,3.4081632653061225,0.22448979591836735,1.0204081632653061,1.7346938775510203,19.3,0.599,3.6,0.384,167.0,6.2,23.0,144.0,203,22.6,50.0,1.7,11.0,0.6,0.477,0.554,0.801
Jordan Hill,2017,C,7,47.0,1.7142857142857142,0.0,2.0,0.0,0.14285714285714285,0.5714285714285714,5.5,0.432,-12.9,0.0,14.0,17.4,8.0,6.0,0,0.0,1.0,1.1,0.0,0.0,0.385,0.385,1.0
Solomon Hill,2017,SF,80,2374.0,7.0375,1.7625,3.8375,0.4,0.8875,1.025,8.0,0.528,-0.3,0.566,307.0,6.8,51.0,256.0,141,8.1,71.0,1.5,32.0,1.1,0.384,0.482,0.805
Darrun Hilliard,2017,SG,39,381.0,3.2564102564102564,0.8461538461538461,0.8461538461538461,0.05128205128205128,0.28205128205128205,0.717948717948718,5.9,0.459,-6.1,0.365,33.0,4.7,2.0,31.0,33,12.3,11.0,1.5,2.0,0.4,0.373,0.421,0.75
Jrue Holiday,2017,PG,67,2190.0,15.35820895522388,7.2835820895522385,3.9402985074626864,0.6417910447761194,1.492537313432836,2.8955223880597014,17.1,0.532,1.7,0.314,264.0,6.4,46.0,218.0,488,35.9,100.0,2.2,43.0,1.6,0.453,0.509,0.708
Justin Holiday,2017,SG,82,1639.0,7.670731707317073,1.2439024390243902,2.7439024390243905,0.3780487804878049,0.7926829268292683,0.8048780487804879,12.7,0.549,-1.1,0.507,225.0,7.4,27.0,198.0,102,9.2,65.0,2.0,31.0,1.5,0.433,0.523,0.825
Rondae Hollis-Jefferson,2017,SF,78,1761.0,8.653846153846153,1.9743589743589745,5.794871794871795,0.5641025641025641,1.0512820512820513,1.4871794871794872,13.7,0.517,-1.0,0.124,452.0,13.6,96.0,356.0,154,13.4,82.0,2.2,44.0,1.9,0.434,0.447,0.751
Richaun Holmes,2017,C,57,1193.0,9.807017543859649,1.0175438596491229,5.456140350877193,0.9649122807017544,0.7368421052631579,0.9649122807017544,18.6,0.611,1.7,0.187,311.0,14.4,94.0,217.0,58,8.3,42.0,1.7,55.0,3.7,0.558,0.591,0.699
Rodney Hood,2017,SG,59,1593.0,12.677966101694915,1.6271186440677967,3.4237288135593222,0.1864406779661017,0.6440677966101694,1.1016949152542372,12.4,0.522,-1.2,0.461,202.0,7.3,16.0,186.0,96,10.1,38.0,1.3,11.0,0.6,0.408,0.494,0.783
Al Horford,2017,C,68,2193.0,14.0,4.955882352941177,6.823529411764706,1.2794117647058822,0.7647058823529411,1.7058823529411764,17.7,0.553,3.1,0.302,464.0,11.8,95.0,369.0,337,24.4,52.0,1.2,87.0,3.3,0.473,0.527,0.8
Danuel House,2017,SG,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,12.2,,-20.8,,1.0,56.4,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,,
Dwight Howard,2017,C,74,2199.0,13.54054054054054,1.4054054054054055,12.702702702702704,1.2432432432432432,0.8648648648648649,2.2972972972972974,20.8,0.627,2.3,0.003,940.0,23.5,296.0,644.0,104,7.8,64.0,1.4,92.0,3.6,0.633,0.633,0.533
Marcelo Huertas,2017,PG,23,237.0,2.739130434782609,2.260869565217391,1.0434782608695652,0.08695652173913043,0.43478260869565216,0.8260869565217391,9.1,0.417,-7.0,0.279,24.0,5.5,2.0,22.0,52,30.8,10.0,2.1,2.0,0.7,0.368,0.397,0.529
Josh Huestis,2017,PF,2,31.0,7.0,1.5,4.5,1.5,0.0,0.0,26.1,0.612,5.7,0.364,9.0,16.1,4.0,5.0,3,15.5,0.0,0.0,3.0,7.7,0.545,0.636,0.0
Kris Humphries,2017,PF,56,689.0,4.589285714285714,0.5178571428571429,3.6785714285714284,0.375,0.26785714285714285,0.5,13.6,0.514,-2.7,0.252,206.0,16.4,60.0,146.0,29,6.4,15.0,1.1,21.0,2.6,0.407,0.451,0.78
R.J. Hunter,2017,SG,3,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-3.2,0.0,-11.4,1.0,1.0,6.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Serge Ibaka,2017,PF,79,2422.0,14.848101265822784,0.9493670886075949,6.810126582278481,1.5696202531645569,0.5189873417721519,1.3291139240506329,16.4,0.566,-0.4,0.323,538.0,12.2,129.0,409.0,75,5.2,41.0,0.8,124.0,4.2,0.48,0.543,0.856
Serge Ibaka,2017,PF,56,1710.0,15.107142857142858,1.0714285714285714,6.821428571428571,1.625,0.6071428571428571,1.1785714285714286,17.5,0.569,0.3,0.304,382.0,12.2,100.0,282.0,60,5.9,34.0,1.0,91.0,4.3,0.488,0.547,0.846
Serge Ibaka,2017,PF,23,712.0,14.217391304347826,0.6521739130434783,6.782608695652174,1.434782608695652,0.30434782608695654,1.6956521739130435,13.8,0.556,-2.1,0.369,156.0,12.4,29.0,127.0,15,3.3,7.0,0.5,33.0,4.0,0.459,0.532,0.882
Andre Iguodala,2017,SF,76,1998.0,7.552631578947368,3.4473684210526314,4.0,0.5131578947368421,1.0,0.7631578947368421,14.4,0.624,3.0,0.427,304.0,8.3,51.0,253.0,262,16.7,76.0,1.8,39.0,1.5,0.528,0.605,0.706
Ersan Ilyasova,2017,PF,82,2142.0,13.060975609756097,1.7195121951219512,5.865853658536586,0.2804878048780488,0.7073170731707317,1.4146341463414633,14.6,0.546,-0.5,0.452,481.0,12.4,115.0,366.0,141,11.0,58.0,1.3,23.0,0.9,0.431,0.511,0.778
Ersan Ilyasova,2017,PF,3,62.0,5.0,0.3333333333333333,5.333333333333333,0.3333333333333333,1.0,1.3333333333333333,6.9,0.469,-6.3,0.75,16.0,14.3,2.0,14.0,1,2.2,3.0,2.4,1.0,1.3,0.375,0.469,
Ersan Ilyasova,2017,PF,53,1447.0,14.830188679245284,1.830188679245283,5.9245283018867925,0.2641509433962264,0.6226415094339622,1.471698113207547,15.4,0.553,-0.4,0.46,314.0,12.0,71.0,243.0,97,11.5,33.0,1.1,14.0,0.8,0.44,0.522,0.768
Ersan Ilyasova,2017,PF,26,633.0,10.384615384615385,1.6538461538461537,5.8076923076923075,0.3076923076923077,0.8461538461538461,1.3076923076923077,13.5,0.53,-0.2,0.407,151.0,13.1,42.0,109.0,43,10.6,22.0,1.7,8.0,1.1,0.412,0.482,0.8
Joe Ingles,2017,SF,82,1972.0,7.085365853658536,2.731707317073171,3.1707317073170733,0.0975609756097561,1.170731707317073,1.3048780487804879,12.4,0.604,2.7,0.619,260.0,7.6,23.0,237.0,224,17.1,96.0,2.6,8.0,0.3,0.452,0.589,0.735
Brandon Ingram,2017,SF,79,2279.0,9.367088607594937,2.1012658227848102,4.012658227848101,0.45569620253164556,0.6329113924050633,1.4683544303797469,8.5,0.474,-3.8,0.273,317.0,7.6,60.0,257.0,166,10.5,50.0,1.1,36.0,1.3,0.402,0.442,0.621
Kyrie Irving,2017,PG,72,2525.0,25.22222222222222,5.805555555555555,3.1944444444444446,0.3472222222222222,1.1527777777777777,2.5,23.0,0.58,2.5,0.311,230.0,5.0,52.0,178.0,418,29.7,83.0,1.6,25.0,0.8,0.473,0.535,0.905
Jarrett Jack,2017,PG,2,33.0,3.0,2.5,0.0,0.0,1.0,1.5,7.7,0.773,-9.3,0.333,0.0,0.0,0.0,0.0,5,20.3,2.0,3.0,0.0,0.0,0.667,0.667,1.0
Demetrius Jackson,2017,PG,5,17.0,2.0,0.6,0.8,0.0,0.0,0.0,30.8,0.753,6.4,0.25,4.0,13.1,2.0,2.0,3,28.2,0.0,0.0,0.0,0.0,0.75,0.875,0.5
Pierre Jackson,2017,PG,8,84.0,4.375,2.375,1.125,0.0,0.25,0.375,13.0,0.416,-4.4,0.282,9.0,6.2,1.0,8.0,19,38.0,2.0,1.2,0.0,0.0,0.333,0.372,0.857
Reggie Jackson,2017,PG,52,1424.0,14.461538461538462,5.1923076923076925,2.173076923076923,0.09615384615384616,0.6730769230769231,2.1923076923076925,14.9,0.51,-1.4,0.272,113.0,4.3,21.0,92.0,270,30.3,35.0,1.2,5.0,0.3,0.419,0.468,0.868
LeBron James,2017,SF,74,2794.0,26.405405405405407,8.72972972972973,8.64864864864865,0.5945945945945946,1.2432432432432432,4.094594594594595,27.0,0.619,8.4,0.254,640.0,12.6,97.0,543.0,646,41.3,92.0,1.6,44.0,1.3,0.548,0.594,0.674
Al Jefferson,2017,C,66,931.0,8.106060606060606,0.8636363636363636,4.212121212121212,0.24242424242424243,0.2878787878787879,0.5,18.9,0.526,-3.1,0.002,278.0,16.8,75.0,203.0,57,11.0,19.0,1.0,16.0,1.5,0.499,0.499,0.765
Richard Jefferson,2017,SF,79,1614.0,5.670886075949367,0.9873417721518988,2.5569620253164556,0.12658227848101267,0.3291139240506329,0.6582278481012658,8.2,0.574,-2.4,0.542,202.0,6.9,28.0,174.0,78,6.6,26.0,0.8,10.0,0.5,0.446,0.536,0.741
John Jenkins,2017,SG,4,13.0,1.75,0.25,0.25,0.0,0.0,0.0,17.3,0.595,-4.1,0.4,1.0,4.2,0.0,1.0,1,11.5,0.0,0.0,0.0,0.0,0.4,0.5,1.0
Brandon Jennings,2017,PG,81,1802.0,7.1234567901234565,4.8765432098765435,2.419753086419753,0.06172839506172839,0.8641975308641975,1.5802469135802468,12.1,0.479,-3.0,0.471,196.0,5.9,29.0,167.0,395,30.4,70.0,1.9,5.0,0.2,0.359,0.433,0.75
Brandon Jennings,2017,PG,58,1428.0,8.551724137931034,4.948275862068965,2.6206896551724137,0.08620689655172414,0.9482758620689655,1.8275862068965518,12.7,0.508,-2.5,0.466,152.0,5.7,21.0,131.0,287,28.6,55.0,1.9,5.0,0.3,0.38,0.459,0.756
Brandon Jennings,2017,PG,23,374.0,3.5217391304347827,4.695652173913044,1.9130434782608696,0.0,0.6521739130434783,0.9565217391304348,9.7,0.357,-4.7,0.491,44.0,6.6,8.0,36.0,108,37.2,15.0,2.0,0.0,0.0,0.274,0.325,0.706
Jonas Jerebko,2017,PF,78,1232.0,3.8333333333333335,0.9102564102564102,3.5,0.21794871794871795,0.3333333333333333,0.5,9.3,0.537,-2.1,0.496,273.0,12.3,60.0,213.0,71,8.1,26.0,1.0,17.0,1.1,0.435,0.521,0.703
Amir Johnson,2017,PF,80,1608.0,6.5,1.75,4.5625,0.775,0.65,0.9625,15.0,0.628,2.2,0.178,365.0,12.6,117.0,248.0,140,13.0,52.0,1.6,62.0,3.2,0.576,0.612,0.67
Brice Johnson,2017,PF,3,9.0,1.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,17.2,0.286,1.3,0.0,3.0,18.6,1.0,2.0,1,18.6,2.0,11.1,1.0,9.1,0.286,0.286,
James Johnson,2017,PF,76,2085.0,12.828947368421053,3.6315789473684212,4.934210526315789,1.131578947368421,1.0,2.25,17.0,0.564,2.7,0.333,375.0,9.9,66.0,309.0,276,20.9,76.0,1.8,86.0,3.2,0.479,0.535,0.707
Joe Johnson,2017,SF,78,1843.0,9.166666666666666,1.8461538461538463,3.1025641025641026,0.23076923076923078,0.46153846153846156,0.8846153846153846,12.8,0.542,-0.2,0.412,242.0,7.6,33.0,209.0,144,12.6,36.0,1.0,18.0,0.8,0.436,0.521,0.818
Stanley Johnson,2017,SF,77,1371.0,4.402597402597403,1.3636363636363635,2.4545454545454546,0.3116883116883117,0.7272727272727273,0.922077922077922,7.2,0.436,-2.0,0.422,189.0,7.5,36.0,153.0,105,10.5,56.0,2.1,24.0,1.5,0.353,0.415,0.679
Tyler Johnson,2017,PG,73,2178.0,13.726027397260275,3.191780821917808,4.013698630136986,0.6027397260273972,1.1506849315068493,1.2328767123287672,15.9,0.535,1.5,0.303,293.0,7.4,50.0,243.0,233,16.6,84.0,1.9,44.0,1.6,0.433,0.49,0.768
Wesley Johnson,2017,SF,68,810.0,2.735294117647059,0.3382352941176471,2.661764705882353,0.4411764705882353,0.4264705882352941,0.2647058823529412,8.4,0.448,-1.8,0.59,181.0,12.5,26.0,155.0,23,3.9,29.0,1.8,30.0,3.0,0.365,0.438,0.647
Nikola Jokic,2017,C,73,2038.0,16.726027397260275,4.917808219178082,9.835616438356164,0.7671232876712328,0.8356164383561644,2.3424657534246576,26.4,0.64,8.3,0.163,718.0,19.5,212.0,506.0,359,28.8,61.0,1.5,56.0,2.1,0.578,0.605,0.825
Dahntay Jones,2017,SF,1,12.0,9.0,1.0,2.0,0.0,0.0,1.0,14.7,0.461,-10.9,0.25,2.0,9.2,1.0,1.0,1,14.5,0.0,0.0,0.0,0.0,0.375,0.375,0.75
Damian Jones,2017,C,10,85.0,1.9,0.0,2.3,0.4,0.1,0.6,5.3,0.466,-9.6,0.0,23.0,14.8,9.0,14.0,0,0.0,1.0,0.6,4.0,3.7,0.5,0.5,0.3
Derrick Jones,2017,SF,32,545.0,5.25,0.375,2.46875,0.40625,0.4375,0.40625,12.0,0.604,-1.1,0.091,79.0,7.9,39.0,40.0,12,3.1,14.0,1.2,13.0,1.9,0.562,0.574,0.707
James Jones,2017,SF,48,381.0,2.75,0.2916666666666667,0.7916666666666666,0.20833333333333334,0.14583333333333334,0.20833333333333334,11.3,0.655,-1.5,0.717,38.0,5.5,3.0,35.0,14,5.2,7.0,0.9,10.0,2.1,0.478,0.647,0.65
Terrence Jones,2017,PF,54,1270.0,10.814814814814815,1.0740740740740742,5.666666666666667,1.0,0.7407407407407407,0.8888888888888888,16.1,0.516,-1.4,0.153,306.0,12.7,65.0,241.0,58,7.3,40.0,1.5,54.0,3.5,0.47,0.49,0.606
Terrence Jones,2017,PF,51,1264.0,11.450980392156863,1.1372549019607843,5.9411764705882355,1.0392156862745099,0.7647058823529411,0.9411764705882353,16.2,0.519,-1.3,0.154,303.0,12.6,65.0,238.0,58,7.4,39.0,1.5,53.0,3.4,0.473,0.493,0.606
Terrence Jones,2017,PF,3,6.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,1.5,0.0,-20.1,0.0,3.0,29.1,0.0,3.0,0,0.0,1.0,8.5,1.0,14.7,0.0,0.0,
Tyus Jones,2017,PG,60,774.0,3.4833333333333334,2.6,1.1166666666666667,0.08333333333333333,0.7833333333333333,0.6333333333333333,13.8,0.523,-1.9,0.403,67.0,5.0,10.0,57.0,156,28.0,47.0,3.1,5.0,0.6,0.414,0.486,0.767
DeAndre Jordan,2017,C,81,2570.0,12.703703703703704,1.1851851851851851,13.753086419753087,1.6666666666666667,0.6419753086419753,1.4320987654320987,21.8,0.673,4.0,0.003,1114.0,24.2,297.0,817.0,96,5.7,52.0,1.0,135.0,4.3,0.714,0.714,0.482
Cory Joseph,2017,SG,80,2003.0,9.25,3.3125,2.9375,0.1625,0.825,1.35,13.2,0.518,-0.8,0.204,235.0,6.6,51.0,184.0,265,20.0,66.0,1.7,13.0,0.6,0.452,0.489,0.77
Frank Kaminsky,2017,C,75,1954.0,11.653333333333334,2.16,4.48,0.4533333333333333,0.6266666666666667,1.0133333333333334,13.0,0.502,-1.5,0.441,336.0,9.5,57.0,279.0,162,13.5,47.0,1.2,34.0,1.5,0.399,0.471,0.756
Enes Kanter,2017,C,72,1533.0,14.347222222222221,0.9305555555555556,6.694444444444445,0.5277777777777778,0.4444444444444444,1.7083333333333333,23.7,0.599,-1.2,0.052,482.0,17.4,195.0,287.0,67,7.9,32.0,1.0,38.0,2.0,0.545,0.549,0.786
Ryan Kelly,2017,PF,16,110.0,1.5625,0.5,1.125,0.3125,0.25,0.25,7.8,0.408,-3.9,0.357,18.0,9.0,1.0,17.0,8,10.2,4.0,1.8,5.0,3.9,0.286,0.357,0.833
Michael Kidd-Gilchrist,2017,SF,81,2349.0,9.17283950617284,1.4074074074074074,6.9753086419753085,0.9506172839506173,1.0,0.691358024691358,14.3,0.528,0.2,0.015,565.0,13.2,156.0,409.0,114,7.4,81.0,1.7,77.0,2.9,0.477,0.478,0.784
Sean Kilpatrick,2017,SG,70,1754.0,13.128571428571428,2.242857142857143,4.0,0.08571428571428572,0.6571428571428571,1.9428571428571428,13.1,0.546,-3.0,0.419,280.0,8.4,22.0,258.0,157,14.6,46.0,1.2,6.0,0.3,0.415,0.486,0.843
Brandon Knight,2017,SG,54,1140.0,11.018518518518519,2.4074074074074074,2.185185185185185,0.09259259259259259,0.5,1.6481481481481481,12.3,0.502,-4.5,0.265,118.0,5.6,25.0,93.0,130,17.8,27.0,1.1,5.0,0.4,0.398,0.441,0.857
Kyle Korver,2017,SG,67,1753.0,10.119402985074627,1.6417910447761195,2.791044776119403,0.31343283582089554,0.5074626865671642,1.0298507462686568,12.1,0.635,-0.2,0.697,187.0,5.9,8.0,179.0,110,9.4,34.0,1.0,21.0,1.0,0.464,0.621,0.905
Kyle Korver,2017,SG,32,894.0,9.53125,2.34375,2.8125,0.40625,0.71875,1.25,10.9,0.591,-0.4,0.646,90.0,5.5,1.0,89.0,75,12.6,23.0,1.3,13.0,1.2,0.439,0.571,0.889
Kyle Korver,2017,SG,35,859.0,10.657142857142857,1.0,2.7714285714285714,0.22857142857142856,0.3142857142857143,0.8285714285714286,13.5,0.677,0.0,0.743,97.0,6.2,7.0,90.0,35,6.1,11.0,0.6,8.0,0.8,0.487,0.667,0.933
Kosta Koufos,2017,C,71,1419.0,6.619718309859155,0.6619718309859155,5.676056338028169,0.676056338028169,0.5070422535211268,0.8591549295774648,13.8,0.56,-1.9,0.003,403.0,16.4,118.0,285.0,47,5.3,36.0,1.3,48.0,3.1,0.551,0.551,0.613
Mindaugas Kuzminskas,2017,SF,68,1016.0,6.25,1.0147058823529411,1.8529411764705883,0.16176470588235295,0.4264705882352941,0.75,12.4,0.533,-2.7,0.455,126.0,6.7,47.0,79.0,69,10.3,29.0,1.4,11.0,0.9,0.428,0.501,0.809
Skal Labissiere,2017,PF,33,612.0,8.757575757575758,0.8181818181818182,4.909090909090909,0.3939393939393939,0.48484848484848486,1.121212121212121,16.8,0.577,-2.6,0.037,162.0,15.3,51.0,111.0,27,7.5,16.0,1.3,13.0,1.9,0.537,0.544,0.703
Jeremy Lamb,2017,SG,62,1143.0,9.725806451612904,1.2096774193548387,4.258064516129032,0.3709677419354839,0.43548387096774194,0.6451612903225806,17.0,0.55,-1.7,0.297,264.0,12.7,30.0,234.0,75,11.3,27.0,1.2,23.0,1.8,0.46,0.502,0.853
Nicolas Laprovittola,2017,PG,18,174.0,3.2777777777777777,1.5555555555555556,0.5555555555555556,0.05555555555555555,0.2222222222222222,1.0555555555555556,8.4,0.579,-4.9,0.574,10.0,3.3,1.0,9.0,28,23.0,4.0,1.2,1.0,0.5,0.426,0.532,1.0
Joffrey Lauvergne,2017,PF-C,70,980.0,5.357142857142857,1.0,3.585714285714286,0.08571428571428572,0.35714285714285715,0.8,12.6,0.509,-3.2,0.292,251.0,14.1,72.0,179.0,70,10.8,25.0,1.3,6.0,0.5,0.44,0.49,0.63
Joffrey Lauvergne,2017,PF,50,739.0,5.72,1.02,3.66,0.12,0.36,0.8,12.9,0.531,-2.9,0.32,183.0,13.7,51.0,132.0,51,10.3,18.0,1.2,6.0,0.6,0.455,0.51,0.638
Joffrey Lauvergne,2017,C,20,241.0,4.45,0.95,3.4,0.0,0.35,0.8,11.6,0.451,-4.1,0.217,68.0,15.2,21.0,47.0,19,12.2,7.0,1.5,0.0,0.0,0.402,0.435,0.6
Zach LaVine,2017,SG,47,1749.0,18.914893617021278,2.9574468085106385,3.382978723404255,0.2127659574468085,0.8723404255319149,1.8085106382978724,14.6,0.576,-0.3,0.437,159.0,5.3,18.0,141.0,139,12.6,41.0,1.2,10.0,0.5,0.459,0.544,0.836
Ty Lawson,2017,PG,69,1732.0,9.869565217391305,4.855072463768116,2.5942028985507246,0.08695652173913043,1.0724637681159421,1.8695652173913044,15.4,0.551,-1.3,0.226,179.0,6.0,44.0,135.0,335,30.0,74.0,2.2,6.0,0.3,0.454,0.487,0.797
Jake Layman,2017,SF,35,249.0,2.2285714285714286,0.3142857142857143,0.6857142857142857,0.08571428571428572,0.2571428571428571,0.3142857142857143,4.9,0.404,-7.4,0.573,24.0,5.3,6.0,18.0,11,6.2,9.0,1.8,3.0,1.0,0.292,0.365,0.765
Courtney Lee,2017,SG,77,2459.0,10.844155844155845,2.324675324675325,3.3766233766233764,0.2987012987012987,1.051948051948052,0.8961038961038961,12.1,0.559,-0.2,0.382,260.0,5.7,53.0,207.0,179,10.6,81.0,1.6,23.0,0.8,0.456,0.533,0.867
David Lee,2017,PF,79,1477.0,7.291139240506329,1.5696202531645569,5.569620253164557,0.5063291139240507,0.3924050632911392,1.0379746835443038,18.4,0.613,3.2,0.0,440.0,16.9,148.0,292.0,124,13.0,31.0,1.1,40.0,2.2,0.59,0.59,0.708
Alex Len,2017,C,77,1560.0,7.961038961038961,0.5714285714285714,6.623376623376624,1.2727272727272727,0.4805194805194805,1.3246753246753247,15.0,0.553,-1.8,0.026,510.0,17.8,156.0,354.0,44,4.2,37.0,1.1,98.0,5.1,0.497,0.5,0.721
Kawhi Leonard,2017,SF,74,2474.0,25.513513513513512,3.5135135135135136,5.8108108108108105,0.7432432432432432,1.7837837837837838,2.081081081081081,27.5,0.611,7.9,0.294,430.0,9.8,80.0,350.0,260,18.9,132.0,2.7,55.0,1.8,0.485,0.541,0.88
Meyers Leonard,2017,PF,74,1222.0,5.418918918918919,0.9594594594594594,3.189189189189189,0.3783783783783784,0.17567567567567569,0.47297297297297297,8.9,0.507,-3.4,0.563,236.0,10.7,27.0,209.0,71,8.4,13.0,0.5,28.0,1.8,0.386,0.484,0.875
Jon Leuer,2017,PF,75,1944.0,10.226666666666667,1.48,5.36,0.3466666666666667,0.41333333333333333,0.88,14.2,0.551,0.2,0.259,402.0,11.3,102.0,300.0,111,8.6,31.0,0.8,26.0,1.1,0.48,0.518,0.867
Caris LeVert,2017,SF,57,1237.0,8.210526315789474,1.9298245614035088,3.2982456140350878,0.14035087719298245,0.8596491228070176,1.0350877192982457,12.2,0.556,-1.1,0.484,188.0,8.0,23.0,165.0,110,13.7,49.0,1.9,8.0,0.5,0.45,0.528,0.72
